calculatedMeasurements_id,value,trait_id,standard_id,method_id,geno_id,filter_id,location_id,dataset_id
12178,16,82,23,13,198,9,76,23
12179,625,84,46,46,198,9,76,23
12180,400,85,46,46,198,9,76,23
12181,5.23598775598299,86,65,47,198,9,76,23
12182,9,83,96,13,198,9,76,23
12183,16,82,23,13,198,9,76,23
12184,625,84,46,46,198,9,76,23
12185,425,85,46,46,198,9,76,23
12186,5.91093930265267,86,65,47,198,9,76,23
12187,9,83,96,13,198,9,76,23
12188,16,82,23,13,198,9,76,23
12189,500,84,46,46,198,9,76,23
12190,425,85,46,46,198,9,76,23
12191,4.72875144212214,86,65,47,198,9,76,23
12192,9,83,96,13,198,9,76,23
12193,16,82,23,13,198,9,76,23
12194,600,84,46,46,198,9,76,23
12195,375,85,46,46,198,9,76,23
12196,4.41786466911065,86,65,47,198,9,76,23
12197,9,83,96,13,198,9,76,23
12198,16,82,23,13,198,9,76,23
12199,575,84,46,46,198,9,76,23
12200,400,85,46,46,198,9,76,23
12201,4.81710873550435,86,65,47,198,9,76,23
12202,9,83,96,13,198,9,76,23
12203,16,82,23,13,198,9,76,23
12204,525,84,46,46,198,9,76,23
12205,425,85,46,46,198,9,76,23
12206,4.96518901422824,86,65,47,198,9,76,23
12207,9,83,96,13,198,9,76,23
12208,16,82,23,13,198,9,76,23
12209,550,84,46,46,198,9,76,23
12210,375,85,46,46,198,9,76,23
12211,4.04970928001809,86,65,47,198,9,76,23
12212,9,83,96,13,198,9,76,23
12213,16,82,23,13,198,9,76,23
12214,450,84,46,46,198,9,76,23
12215,425,85,46,46,198,9,76,23
12216,4.25587629790992,86,65,47,198,9,76,23
12217,9,83,96,13,198,9,76,23
12218,16,82,23,13,198,9,76,23
12219,525,84,46,46,198,9,76,23
12220,475,85,46,46,198,9,76,23
12221,6.20219112157922,86,65,47,198,9,76,23
12222,9,83,96,13,198,9,76,23
12223,16,82,23,13,198,9,76,23
12224,475,84,46,46,198,9,76,23
12225,450,85,46,46,198,9,76,23
12226,5.03636572278614,86,65,47,198,9,76,23
12227,8,83,96,13,198,9,76,23
12228,16,82,23,13,198,9,76,23
12229,475,84,46,46,198,9,76,23
12230,475,85,46,46,198,9,76,23
12231,5.61150625285739,86,65,47,198,9,76,23
12232,8,83,96,13,198,9,76,23
12233,16,82,23,13,198,9,76,23
12234,525,84,46,46,198,9,76,23
12235,425,85,46,46,198,9,76,23
12236,4.96518901422824,86,65,47,198,9,76,23
12237,8,83,96,13,198,9,76,23
12238,16,82,23,13,198,9,76,23
12239,650,84,46,46,198,9,76,23
12240,475,85,46,46,198,9,76,23
12241,7.6789032933838,86,65,47,198,9,76,23
12242,8,83,96,13,198,9,76,23
12243,16,82,23,13,198,9,76,23
12244,550,84,46,46,198,9,76,23
12245,400,85,46,46,198,9,76,23
12246,4.60766922526503,86,65,47,198,9,76,23
12247,8,83,96,13,198,9,76,23
12248,16,82,23,13,198,9,76,23
12249,475,84,46,46,198,9,76,23
12250,375,85,46,46,198,9,76,23
12251,3.49747619637926,86,65,47,198,9,76,23
12252,6,83,96,13,198,9,76,23
12253,16,82,23,13,198,9,76,23
12254,450,84,46,46,198,9,76,23
12255,375,85,46,46,198,9,76,23
12256,3.31339850183298,86,65,47,198,9,76,23
12257,6,83,96,13,198,9,76,23
12258,16,82,23,13,198,9,76,23
12259,600,84,46,46,198,9,76,23
12260,425,85,46,46,198,9,76,23
12261,5.67450173054656,86,65,47,198,9,76,23
12262,6,83,96,13,198,9,76,23
12263,16,82,23,13,198,9,76,23
12264,500,84,46,46,198,9,76,23
12265,325,85,46,46,198,9,76,23
12266,2.76525603362852,86,65,47,198,9,76,23
12267,6,83,96,13,198,9,76,23
12268,16,82,23,13,198,9,76,23
12269,600,84,46,46,198,9,76,23
12270,350,85,46,46,198,9,76,23
12271,3.8484510006475,86,65,47,198,9,76,23
12272,6,83,96,13,198,9,76,23
12273,16,82,23,13,198,9,76,23
12274,600,84,46,46,198,9,76,23
12275,525,85,46,46,198,9,76,23
12276,8.65901475145687,86,65,47,198,9,76,23
12277,10,83,96,13,198,9,76,23
12278,17,82,23,13,198,9,76,23
12279,625,84,46,46,198,9,76,23
12280,500,85,46,46,198,9,76,23
12281,8.18123086872342,86,65,47,198,9,76,23
12282,10,83,96,13,198,9,76,23
12283,17,82,23,13,198,9,76,23
12284,725,84,46,46,198,9,76,23
12285,450,85,46,46,198,9,76,23
12286,7.68708452425252,86,65,47,198,9,76,23
12287,10,83,96,13,198,9,76,23
12288,17,82,23,13,198,9,76,23
12289,525,84,46,46,198,9,76,23
12290,425,85,46,46,198,9,76,23
12291,4.96518901422824,86,65,47,198,9,76,23
12292,10,83,96,13,198,9,76,23
12293,17,82,23,13,198,9,76,23
12294,625,84,46,46,198,9,76,23
12295,450,85,46,46,198,9,76,23
12296,6.62679700366597,86,65,47,198,9,76,23
12297,10,83,96,13,198,9,76,23
12298,17,82,23,13,198,9,76,23
12299,500,84,46,46,198,9,76,23
12300,450,85,46,46,198,9,76,23
12301,5.30143760293278,86,65,47,198,9,76,23
12302,14,83,96,13,198,9,76,23
12303,17,82,23,13,198,9,76,23
12304,500,84,46,46,198,9,76,23
12305,525,85,46,46,198,9,76,23
12306,7.21584562621406,86,65,47,198,9,76,23
12307,14,83,96,13,198,9,76,23
12308,17,82,23,13,198,9,76,23
12309,500,84,46,46,198,9,76,23
12310,400,85,46,46,198,9,76,23
12311,4.18879020478639,86,65,47,198,9,76,23
12312,14,83,96,13,198,9,76,23
12313,17,82,23,13,198,9,76,23
12314,575,84,46,46,198,9,76,23
12315,375,85,46,46,198,9,76,23
12316,4.23378697456437,86,65,47,198,9,76,23
12317,14,83,96,13,198,9,76,23
12318,17,82,23,13,198,9,76,23
12319,450,84,46,46,198,9,76,23
12320,425,85,46,46,198,9,76,23
12321,4.25587629790992,86,65,47,198,9,76,23
12322,14,83,96,13,198,9,76,23
12323,17,82,23,13,198,9,76,23
12324,500,84,46,46,198,9,76,23
12325,425,85,46,46,198,9,76,23
12326,4.72875144212214,86,65,47,198,9,76,23
12327,11,83,96,13,198,9,76,23
12328,17,82,23,13,198,9,76,23
12329,550,84,46,46,198,9,76,23
12330,425,85,46,46,198,9,76,23
12331,5.20162658633435,86,65,47,198,9,76,23
12332,11,83,96,13,198,9,76,23
12333,17,82,23,13,198,9,76,23
12334,500,84,46,46,198,9,76,23
12335,500,85,46,46,198,9,76,23
12336,6.54498469497874,86,65,47,198,9,76,23
12337,11,83,96,13,198,9,76,23
12338,17,82,23,13,198,9,76,23
12339,550,84,46,46,198,9,76,23
12340,425,85,46,46,198,9,76,23
12341,5.20162658633435,86,65,47,198,9,76,23
12342,11,83,96,13,198,9,76,23
12343,17,82,23,13,198,9,76,23
12344,325,84,46,46,198,9,76,23
12345,225,85,46,46,198,9,76,23
12346,0.861483610476576,86,65,47,198,9,76,23
12347,11,83,96,13,198,9,76,23
12348,17,82,23,13,198,9,76,23
12349,725,84,46,46,198,9,76,23
12350,650,85,46,46,198,9,76,23
12351,16.0384849950454,86,65,47,198,9,76,23
12352,9,83,96,13,198,9,76,23
12353,20,82,23,13,198,9,76,23
12354,725,84,46,46,198,9,76,23
12355,700,85,46,46,198,9,76,23
12356,18.6008465031296,86,65,47,198,9,76,23
12357,9,83,96,13,198,9,76,23
12358,20,82,23,13,198,9,76,23
12359,800,84,46,46,198,9,76,23
12360,500,85,46,46,198,9,76,23
12361,10.471975511966,86,65,47,198,9,76,23
12362,9,83,96,13,198,9,76,23
12363,20,82,23,13,198,9,76,23
12364,875,84,46,46,198,9,76,23
12365,475,85,46,46,198,9,76,23
12366,10.336985202632,86,65,47,198,9,76,23
12367,9,83,96,13,198,9,76,23
12368,20,82,23,13,198,9,76,23
12369,825,84,46,46,198,9,76,23
12370,500,85,46,46,198,9,76,23
12371,10.7992247467149,86,65,47,198,9,76,23
12372,9,83,96,13,198,9,76,23
12373,20,82,23,13,198,9,76,23
12374,1000,84,46,46,198,9,76,23
12375,525,85,46,46,198,9,76,23
12376,14.4316912524281,86,65,47,198,9,76,23
12377,6,83,96,13,198,9,76,23
12378,20,82,23,13,198,9,76,23
12379,700,84,46,46,198,9,76,23
12380,425,85,46,46,198,9,76,23
12381,6.62025201897099,86,65,47,198,9,76,23
12382,6,83,96,13,198,9,76,23
12383,20,82,23,13,198,9,76,23
12384,775,84,46,46,198,9,76,23
12385,450,85,46,46,198,9,76,23
12386,8.2172282845458,86,65,47,198,9,76,23
12387,6,83,96,13,198,9,76,23
12388,20,82,23,13,198,9,76,23
12389,800,84,46,46,198,9,76,23
12390,425,85,46,46,198,9,76,23
12391,7.56600230739542,86,65,47,198,9,76,23
12392,6,83,96,13,198,9,76,23
12393,20,82,23,13,198,9,76,23
12394,900,84,46,46,198,9,76,23
12395,525,85,46,46,198,9,76,23
12396,12.9885221271853,86,65,47,198,9,76,23
12397,6,83,96,13,198,9,76,23
12398,20,82,23,13,198,9,76,23
12399,1025,84,46,46,198,9,76,23
12400,400,85,46,46,198,9,76,23
12401,8.5870199198121,86,65,47,198,9,76,23
12402,9,83,96,13,198,9,76,23
12403,20,82,23,13,198,9,76,23
12404,850,84,46,46,198,9,76,23
12405,600,85,46,46,198,9,76,23
12406,16.0221225333079,86,65,47,198,9,76,23
12407,9,83,96,13,198,9,76,23
12408,20,82,23,13,198,9,76,23
12409,925,84,46,46,198,9,76,23
12410,375,85,46,46,198,9,76,23
12411,6.81087469821225,86,65,47,198,9,76,23
12412,9,83,96,13,198,9,76,23
12413,20,82,23,13,198,9,76,23
12414,850,84,46,46,198,9,76,23
12415,425,85,46,46,198,9,76,23
12416,8.03887745160763,86,65,47,198,9,76,23
12417,9,83,96,13,198,9,76,23
12418,20,82,23,13,198,9,76,23
12419,800,84,46,46,198,9,76,23
12420,375,85,46,46,198,9,76,23
12421,5.89048622548086,86,65,47,198,9,76,23
12422,9,83,96,13,198,9,76,23
12423,20,82,23,13,198,9,76,23
12424,650,84,46,46,198,9,76,23
12425,500,85,46,46,198,9,76,23
12426,8.50848010347235,86,65,47,198,9,76,23
12427,8,83,96,13,198,9,76,23
12428,20,82,23,13,198,9,76,23
12429,825,84,46,46,198,9,76,23
12430,425,85,46,46,198,9,76,23
12431,7.80243987950152,86,65,47,198,9,76,23
12432,8,83,96,13,198,9,76,23
12433,20,82,23,13,198,9,76,23
12434,675,84,46,46,198,9,76,23
12435,450,85,46,46,198,9,76,23
12436,7.15694076395925,86,65,47,198,9,76,23
12437,8,83,96,13,198,9,76,23
12438,20,82,23,13,198,9,76,23
12439,750,84,46,46,198,9,76,23
12440,500,85,46,46,198,9,76,23
12441,9.8174770424681,86,65,47,198,9,76,23
12442,8,83,96,13,198,9,76,23
12443,20,82,23,13,198,9,76,23
12444,925,84,46,46,198,9,76,23
12445,475,85,46,46,198,9,76,23
12446,10.9276700713539,86,65,47,198,9,76,23
12447,8,83,96,13,198,9,76,23
12448,20,82,23,13,198,9,76,23
12449,750,84,46,46,198,9,76,23
12450,400,85,46,46,198,9,76,23
12451,6.28318530717959,86,65,47,198,9,76,23
12452,6,83,96,13,198,9,76,23
12453,20,82,23,13,198,9,76,23
12454,925,84,46,46,198,9,76,23
12455,500,85,46,46,198,9,76,23
12456,12.1082216857107,86,65,47,198,9,76,23
12457,6,83,96,13,198,9,76,23
12458,20,82,23,13,198,9,76,23
12459,750,84,46,46,198,9,76,23
12460,500,85,46,46,198,9,76,23
12461,9.8174770424681,86,65,47,198,9,76,23
12462,6,83,96,13,198,9,76,23
12463,20,82,23,13,198,9,76,23
12464,700,84,46,46,198,9,76,23
12465,500,85,46,46,198,9,76,23
12466,9.16297857297023,86,65,47,198,9,76,23
12467,6,83,96,13,198,9,76,23
12468,20,82,23,13,198,9,76,23
12469,600,84,46,46,198,9,76,23
12470,550,85,46,46,198,9,76,23
12471,9.50331777710912,86,65,47,198,9,76,23
12472,6,83,96,13,198,9,76,23
12473,20,82,23,13,198,9,76,23
12474,875,84,46,46,198,9,76,23
12475,525,85,46,46,198,9,76,23
12476,12.6277298458746,86,65,47,198,9,76,23
12477,6,83,96,13,198,9,76,23
12478,17,82,23,13,198,9,76,23
12479,825,84,46,46,198,9,76,23
12480,575,85,46,46,198,9,76,23
12481,14.2819747275305,86,65,47,198,9,76,23
12482,6,83,96,13,198,9,76,23
12483,17,82,23,13,198,9,76,23
12484,825,84,46,46,198,9,76,23
12485,625,85,46,46,198,9,76,23
12486,16.8737886667421,86,65,47,198,9,76,23
12487,6,83,96,13,198,9,76,23
12488,17,82,23,13,198,9,76,23
12489,850,84,46,46,198,9,76,23
12490,675,85,46,46,198,9,76,23
12491,20.2779988312179,86,65,47,198,9,76,23
12492,6,83,96,13,198,9,76,23
12493,17,82,23,13,198,9,76,23
12494,775,84,46,46,198,9,76,23
12495,625,85,46,46,198,9,76,23
12496,15.8511348081516,86,65,47,198,9,76,23
12497,6,83,96,13,198,9,76,23
12498,17,82,23,13,198,9,76,23
12499,825,84,46,46,198,9,76,23
12500,425,85,46,46,198,9,76,23
12501,7.80243987950152,86,65,47,198,9,76,23
12502,6,83,96,13,198,9,76,23
12503,17,82,23,13,198,9,76,23
12504,975,84,46,46,198,9,76,23
12505,450,85,46,46,198,9,76,23
12506,10.3378033257189,86,65,47,198,9,76,23
12507,6,83,96,13,198,9,76,23
12508,17,82,23,13,198,9,76,23
12509,850,84,46,46,198,9,76,23
12510,500,85,46,46,198,9,76,23
12511,11.1264739814639,86,65,47,198,9,76,23
12512,6,83,96,13,198,9,76,23
12513,17,82,23,13,198,9,76,23
12514,950,84,46,46,198,9,76,23
12515,575,85,46,46,198,9,76,23
12516,16.4459102923078,86,65,47,198,9,76,23
12517,6,83,96,13,198,9,76,23
12518,17,82,23,13,198,9,76,23
12519,950,84,46,46,198,9,76,23
12520,500,85,46,46,198,9,76,23
12521,12.4354709204596,86,65,47,198,9,76,23
12522,6,83,96,13,198,9,76,23
12523,17,82,23,13,198,9,76,23
12524,875,84,46,46,198,9,76,23
12525,550,85,46,46,198,9,76,23
12526,13.8590050916175,86,65,47,198,9,76,23
12527,8,83,96,13,198,9,76,23
12528,15,82,23,13,198,9,76,23
12529,825,84,46,46,198,9,76,23
12530,500,85,46,46,198,9,76,23
12531,10.7992247467149,86,65,47,198,9,76,23
12532,8,83,96,13,198,9,76,23
12533,15,82,23,13,198,9,76,23
12534,925,84,46,46,198,9,76,23
12535,550,85,46,46,198,9,76,23
12536,14.6509482397099,86,65,47,198,9,76,23
12537,8,83,96,13,198,9,76,23
12538,15,82,23,13,198,9,76,23
12539,925,84,46,46,198,9,76,23
12540,525,85,46,46,198,9,76,23
12541,13.349314408496,86,65,47,198,9,76,23
12542,8,83,96,13,198,9,76,23
12543,15,82,23,13,198,9,76,23
12544,700,84,46,46,198,9,76,23
12545,675,85,46,46,198,9,76,23
12546,16.6995284492382,86,65,47,198,9,76,23
12547,8,83,96,13,198,9,76,23
12548,15,82,23,13,198,9,76,23
12549,1050,84,46,46,198,9,76,23
12550,450,85,46,46,198,9,76,23
12551,11.1330189661588,86,65,47,198,9,76,23
12552,7,83,96,13,198,9,76,23
12553,15,82,23,13,198,9,76,23
12554,975,84,46,46,198,9,76,23
12555,650,85,46,46,198,9,76,23
12556,21.5689970623024,86,65,47,198,9,76,23
12557,7,83,96,13,198,9,76,23
12558,15,82,23,13,198,9,76,23
12559,975,84,46,46,198,9,76,23
12560,375,85,46,46,198,9,76,23
12561,7.1790300873048,86,65,47,198,9,76,23
12562,7,83,96,13,198,9,76,23
12563,15,82,23,13,198,9,76,23
12564,825,84,46,46,198,9,76,23
12565,475,85,46,46,198,9,76,23
12566,9.74630033391021,86,65,47,198,9,76,23
12567,7,83,96,13,198,9,76,23
12568,15,82,23,13,198,9,76,23
12569,875,84,46,46,198,9,76,23
12570,400,85,46,46,198,9,76,23
12571,7.33038285837618,86,65,47,198,9,76,23
12572,7,83,96,13,198,9,76,23
12573,15,82,23,13,198,9,76,23
12574,700,84,46,46,198,9,76,23
12575,625,85,46,46,198,9,76,23
12576,14.317154020266,86,65,47,198,9,76,23
12577,9,83,96,13,198,9,76,23
12578,15,82,23,13,198,9,76,23
12579,700,84,46,46,198,9,76,23
12580,575,85,46,46,198,9,76,23
12581,12.1180391627531,86,65,47,198,9,76,23
12582,9,83,96,13,198,9,76,23
12583,15,82,23,13,198,9,76,23
12584,825,84,46,46,198,9,76,23
12585,400,85,46,46,198,9,76,23
12586,6.91150383789754,86,65,47,198,9,76,23
12587,9,83,96,13,198,9,76,23
12588,15,82,23,13,198,9,76,23
12589,750,84,46,46,198,9,76,23
12590,525,85,46,46,198,9,76,23
12591,10.8237684393211,86,65,47,198,9,76,23
12592,9,83,96,13,198,9,76,23
12593,15,82,23,13,198,9,76,23
12594,825,84,46,46,198,9,76,23
12595,425,85,46,46,198,9,76,23
12596,7.80243987950152,86,65,47,198,9,76,23
12597,9,83,96,13,198,9,76,23
12598,15,82,23,13,198,9,76,23
12599,1000,84,46,46,198,9,76,23
12600,450,85,46,46,198,9,76,23
12601,10.6028752058656,86,65,47,198,9,76,23
12602,10,83,96,13,198,9,76,23
12603,15,82,23,13,198,9,76,23
12604,975,84,46,46,198,9,76,23
12605,525,85,46,46,198,9,76,23
12606,14.0708989711174,86,65,47,198,9,76,23
12607,10,83,96,13,198,9,76,23
12608,15,82,23,13,198,9,76,23
12609,850,84,46,46,198,9,76,23
12610,475,85,46,46,198,9,76,23
12611,10.0416427682711,86,65,47,198,9,76,23
12612,10,83,96,13,198,9,76,23
12613,15,82,23,13,198,9,76,23
12614,725,84,46,46,198,9,76,23
12615,625,85,46,46,198,9,76,23
12616,14.8284809495612,86,65,47,198,9,76,23
12617,10,83,96,13,198,9,76,23
12618,15,82,23,13,198,9,76,23
12619,750,84,46,46,198,9,76,23
12620,625,85,46,46,198,9,76,23
12621,15.3398078788564,86,65,47,198,9,76,23
12622,10,83,96,13,198,9,76,23
12623,15,82,23,13,198,9,76,23
12624,975,84,46,46,198,9,76,23
12625,600,85,46,46,198,9,76,23
12626,18.3783170235003,86,65,47,198,9,76,23
12627,9,83,96,13,198,9,76,23
12628,15,82,23,13,198,9,76,23
12629,850,84,46,46,198,9,76,23
12630,550,85,46,46,198,9,76,23
12631,13.4630335175713,86,65,47,198,9,76,23
12632,9,83,96,13,198,9,76,23
12633,15,82,23,13,198,9,76,23
12634,900,84,46,46,198,9,76,23
12635,500,85,46,46,198,9,76,23
12636,11.7809724509617,86,65,47,198,9,76,23
12637,9,83,96,13,198,9,76,23
12638,15,82,23,13,198,9,76,23
12639,850,84,46,46,198,9,76,23
12640,625,85,46,46,198,9,76,23
12641,17.3851155960373,86,65,47,198,9,76,23
12642,9,83,96,13,198,9,76,23
12643,15,82,23,13,198,9,76,23
12644,850,84,46,46,198,9,76,23
12645,475,85,46,46,198,9,76,23
12646,10.0416427682711,86,65,47,198,9,76,23
12647,9,83,96,13,198,9,76,23
12648,15,82,23,13,198,9,76,23
12649,625,84,46,46,198,9,76,23
12650,475,85,46,46,198,9,76,23
12651,7.38356085902289,86,65,47,198,9,76,23
12652,11,83,96,13,198,9,76,23
12653,20,82,23,13,198,9,76,23
12654,525,84,46,46,198,9,76,23
12655,475,85,46,46,198,9,76,23
12656,6.20219112157922,86,65,47,198,9,76,23
12657,11,83,96,13,198,9,76,23
12658,20,82,23,13,198,9,76,23
12659,675,84,46,46,198,9,76,23
12660,425,85,46,46,198,9,76,23
12661,6.38381444686488,86,65,47,198,9,76,23
12662,11,83,96,13,198,9,76,23
12663,20,82,23,13,198,9,76,23
12664,475,84,46,46,198,9,76,23
12665,500,85,46,46,198,9,76,23
12666,6.2177354602298,86,65,47,198,9,76,23
12667,11,83,96,13,198,9,76,23
12668,20,82,23,13,198,9,76,23
12669,525,84,46,46,198,9,76,23
12670,450,85,46,46,198,9,76,23
12671,5.56650948307941,86,65,47,198,9,76,23
12672,11,83,96,13,198,9,76,23
12673,20,82,23,13,198,9,76,23
12674,600,84,46,46,198,9,76,23
12675,425,85,46,46,198,9,76,23
12676,5.67450173054656,86,65,47,198,9,76,23
12677,10,83,96,13,198,9,76,23
12678,20,82,23,13,198,9,76,23
12679,625,84,46,46,198,9,76,23
12680,450,85,46,46,198,9,76,23
12681,6.62679700366597,86,65,47,198,9,76,23
12682,10,83,96,13,198,9,76,23
12683,20,82,23,13,198,9,76,23
12684,600,84,46,46,198,9,76,23
12685,350,85,46,46,198,9,76,23
12686,3.8484510006475,86,65,47,198,9,76,23
12687,10,83,96,13,198,9,76,23
12688,20,82,23,13,198,9,76,23
12689,625,84,46,46,198,9,76,23
12690,500,85,46,46,198,9,76,23
12691,8.18123086872342,86,65,47,198,9,76,23
12692,10,83,96,13,198,9,76,23
12693,20,82,23,13,198,9,76,23
12694,625,84,46,46,198,9,76,23
12695,400,85,46,46,198,9,76,23
12696,5.23598775598299,86,65,47,198,9,76,23
12697,10,83,96,13,198,9,76,23
12698,20,82,23,13,198,9,76,23
12699,600,84,46,46,198,9,76,23
12700,475,85,46,46,198,9,76,23
12701,7.08821842466197,86,65,47,198,9,76,23
12702,9,83,96,13,198,9,76,23
12703,20,82,23,13,198,9,76,23
12704,700,84,46,46,198,9,76,23
12705,475,85,46,46,198,9,76,23
12706,8.26958816210563,86,65,47,198,9,76,23
12707,9,83,96,13,198,9,76,23
12708,20,82,23,13,198,9,76,23
12709,625,84,46,46,198,9,76,23
12710,425,85,46,46,198,9,76,23
12711,5.91093930265267,86,65,47,198,9,76,23
12712,9,83,96,13,198,9,76,23
12713,20,82,23,13,198,9,76,23
12714,600,84,46,46,198,9,76,23
12715,375,85,46,46,198,9,76,23
12716,4.41786466911065,86,65,47,198,9,76,23
12717,9,83,96,13,198,9,76,23
12718,20,82,23,13,198,9,76,23
12719,825,84,46,46,198,9,76,23
12720,550,85,46,46,198,9,76,23
12721,13.067061943525,86,65,47,198,9,76,23
12722,9,83,96,13,198,9,76,23
12723,20,82,23,13,198,9,76,23
12724,625,84,46,46,198,9,76,23
12725,525,85,46,46,198,9,76,23
12726,9.01980703276757,86,65,47,198,9,76,23
12727,10,83,96,13,198,9,76,23
12728,20,82,23,13,198,9,76,23
12729,550,84,46,46,198,9,76,23
12730,450,85,46,46,198,9,76,23
12731,5.83158136322605,86,65,47,198,9,76,23
12732,10,83,96,13,198,9,76,23
12733,20,82,23,13,198,9,76,23
12734,625,84,46,46,198,9,76,23
12735,450,85,46,46,198,9,76,23
12736,6.62679700366597,86,65,47,198,9,76,23
12737,10,83,96,13,198,9,76,23
12738,20,82,23,13,198,9,76,23
12739,675,84,46,46,198,9,76,23
12740,500,85,46,46,198,9,76,23
12741,8.83572933822129,86,65,47,198,9,76,23
12742,10,83,96,13,198,9,76,23
12743,20,82,23,13,198,9,76,23
12744,550,84,46,46,198,9,76,23
12745,375,85,46,46,198,9,76,23
12746,4.04970928001809,86,65,47,198,9,76,23
12747,10,83,96,13,198,9,76,23
12748,20,82,23,13,198,9,76,23
12749,625,84,46,46,198,9,76,23
12750,500,85,46,46,198,9,76,23
12751,8.18123086872342,86,65,47,198,9,76,23
12752,9,83,96,13,198,9,76,23
12753,20,82,23,13,198,9,76,23
12754,650,84,46,46,198,9,76,23
12755,425,85,46,46,198,9,76,23
12756,6.14737687475878,86,65,47,198,9,76,23
12757,9,83,96,13,198,9,76,23
12758,20,82,23,13,198,9,76,23
12759,725,84,46,46,198,9,76,23
12760,425,85,46,46,198,9,76,23
12761,6.8566895910771,86,65,47,198,9,76,23
12762,9,83,96,13,198,9,76,23
12763,20,82,23,13,198,9,76,23
12764,600,84,46,46,198,9,76,23
12765,500,85,46,46,198,9,76,23
12766,7.85398163397448,86,65,47,198,9,76,23
12767,9,83,96,13,198,9,76,23
12768,20,82,23,13,198,9,76,23
12769,600,84,46,46,198,9,76,23
12770,400,85,46,46,198,9,76,23
12771,5.02654824574367,86,65,47,198,9,76,23
12772,9,83,96,13,198,9,76,23
12773,20,82,23,13,198,9,76,23
12774,625,84,46,46,198,9,76,23
12775,450,85,46,46,198,9,76,23
12776,6.62679700366597,86,65,47,198,9,76,23
12777,8,83,96,13,198,9,76,23
12778,13,82,23,13,198,9,76,23
12779,550,84,46,46,198,9,76,23
12780,375,85,46,46,198,9,76,23
12781,4.04970928001809,86,65,47,198,9,76,23
12782,8,83,96,13,198,9,76,23
12783,13,82,23,13,198,9,76,23
12784,625,84,46,46,198,9,76,23
12785,375,85,46,46,198,9,76,23
12786,4.60194236365692,86,65,47,198,9,76,23
12787,8,83,96,13,198,9,76,23
12788,13,82,23,13,198,9,76,23
12789,575,84,46,46,198,9,76,23
12790,450,85,46,46,198,9,76,23
12791,6.09665324337269,86,65,47,198,9,76,23
12792,8,83,96,13,198,9,76,23
12793,13,82,23,13,198,9,76,23
12794,700,84,46,46,198,9,76,23
12795,475,85,46,46,198,9,76,23
12796,8.26958816210563,86,65,47,198,9,76,23
12797,8,83,96,13,198,9,76,23
12798,13,82,23,13,198,9,76,23
12799,725,84,46,46,198,9,76,23
12800,375,85,46,46,198,9,76,23
12801,5.33825314184203,86,65,47,198,9,76,23
12802,9,83,96,13,198,9,76,23
12803,13,82,23,13,198,9,76,23
12804,550,84,46,46,198,9,76,23
12805,325,85,46,46,198,9,76,23
12806,3.04178163699137,86,65,47,198,9,76,23
12807,9,83,96,13,198,9,76,23
12808,13,82,23,13,198,9,76,23
12809,650,84,46,46,198,9,76,23
12810,400,85,46,46,198,9,76,23
12811,5.44542726622231,86,65,47,198,9,76,23
12812,9,83,96,13,198,9,76,23
12813,13,82,23,13,198,9,76,23
12814,650,84,46,46,198,9,76,23
12815,425,85,46,46,198,9,76,23
12816,6.14737687475878,86,65,47,198,9,76,23
12817,9,83,96,13,198,9,76,23
12818,13,82,23,13,198,9,76,23
12819,475,84,46,46,198,9,76,23
12820,450,85,46,46,198,9,76,23
12821,5.03636572278614,86,65,47,198,9,76,23
12822,9,83,96,13,198,9,76,23
12823,13,82,23,13,198,9,76,23
12824,600,84,46,46,198,9,76,23
12825,450,85,46,46,198,9,76,23
12826,6.36172512351933,86,65,47,198,9,76,23
12827,9,83,96,13,198,9,76,23
12828,13,82,23,13,198,9,76,23
12829,525,84,46,46,198,9,76,23
12830,500,85,46,46,198,9,76,23
12831,6.87223392972767,86,65,47,198,9,76,23
12832,9,83,96,13,198,9,76,23
12833,13,82,23,13,198,9,76,23
12834,600,84,46,46,198,9,76,23
12835,425,85,46,46,198,9,76,23
12836,5.67450173054656,86,65,47,198,9,76,23
12837,9,83,96,13,198,9,76,23
12838,13,82,23,13,198,9,76,23
12839,600,84,46,46,198,9,76,23
12840,475,85,46,46,198,9,76,23
12841,7.08821842466197,86,65,47,198,9,76,23
12842,9,83,96,13,198,9,76,23
12843,13,82,23,13,198,9,76,23
12844,700,84,46,46,198,9,76,23
12845,400,85,46,46,198,9,76,23
12846,5.86430628670095,86,65,47,198,9,76,23
12847,9,83,96,13,198,9,76,23
12848,13,82,23,13,198,9,76,23
12849,650,84,46,46,198,9,76,23
12850,425,85,46,46,198,9,76,23
12851,6.14737687475878,86,65,47,198,9,76,23
12852,9,83,96,13,198,9,76,23
12853,13,82,23,13,198,9,76,23
12854,525,84,46,46,198,9,76,23
12855,475,85,46,46,198,9,76,23
12856,6.20219112157922,86,65,47,198,9,76,23
12857,9,83,96,13,198,9,76,23
12858,13,82,23,13,198,9,76,23
12859,600,84,46,46,198,9,76,23
12860,475,85,46,46,198,9,76,23
12861,7.08821842466197,86,65,47,198,9,76,23
12862,9,83,96,13,198,9,76,23
12863,13,82,23,13,198,9,76,23
12864,500,84,46,46,198,9,76,23
12865,475,85,46,46,198,9,76,23
12866,5.90684868721831,86,65,47,198,9,76,23
12867,9,83,96,13,198,9,76,23
